# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-25 12:31:50 EDT       (vaww02)
#
# Data for the following 2 site(s) are contained in this file
#    USGS 06727500 FOURMILE CREEK AT ORODELL, CO
#    USGS 06730200 BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06727500
#            TS   parameter     statistic     Description
#         17657       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	17657_00060_00003	17657_00060_00003_cd
USGS	06730200	2017-12-27	42.2	A
USGS	06730200	2017-12-28	45.7	A
USGS	06730200	2017-12-29	45.1	A
USGS	06730200	2017-12-30	40.5	A
USGS	06730200	2017-12-31	37.1	A
USGS	06730200	2018-01-01	32.6	A
USGS	06730200	2018-01-02	34.8	A
USGS	06730200	2018-01-03	34.8	A
USGS	06730200	2018-01-04	36.7	A
USGS	06730200	2018-01-05	36.8	A
USGS	06730200	2018-01-06	37.1	A
USGS	06730200	2018-01-07	37.1	A
USGS	06730200	2018-01-08	36.5	A
USGS	06730200	2018-01-09	38.7	A
USGS	06730200	2018-01-10	39.9	A
USGS	06730200	2018-01-11	37.7	A
USGS	06730200	2018-01-12	34.8	A
USGS	06730200	2018-01-13	37.0	A
USGS	06730200	2018-01-14	36.1	A
USGS	06730200	2018-01-15	36.7	A
USGS	06730200	2018-01-16	32.9	A
USGS	06730200	2018-01-17	31.6	A
USGS	06730200	2018-01-18	38.0	A
USGS	06730200	2018-01-19	36.7	A
USGS	06730200	2018-01-20	24.0	A
USGS	06730200	2018-01-21	25.5	A
USGS	06730200	2018-01-22	25.1	A
USGS	06730200	2018-01-23	24.7	A
USGS	06730200	2018-01-24	23.2	A
USGS	06730200	2018-01-25	25.5	A
USGS	06730200	2018-01-26	27.9	A
USGS	06730200	2018-01-27	36.7	A
USGS	06730200	2018-01-28	37.4	A
USGS	06730200	2018-01-29	38.0	A
USGS	06730200	2018-01-30	39.2	A
USGS	06730200	2018-01-31	34.8	A
USGS	06730200	2018-02-01	20.7	A
USGS	06730200	2018-02-02	19.5	A
USGS	06730200	2018-02-03	20.1	A
USGS	06730200	2018-02-04	19.6	A
USGS	06730200	2018-02-05	19.8	A
USGS	06730200	2018-02-06	17.6	A
USGS	06730200	2018-02-07	15.8	A
USGS	06730200	2018-02-08	26.8	A
USGS	06730200	2018-02-09	27.5	A
USGS	06730200	2018-02-10	29.4	A
USGS	06730200	2018-02-11	32.0	A
USGS	06730200	2018-02-12	36.5	A
USGS	06730200	2018-02-13	44.3	A
USGS	06730200	2018-02-14	46.1	A
USGS	06730200	2018-02-15	36.8	A
USGS	06730200	2018-02-16	23.4	A
USGS	06730200	2018-02-17	6.17	A
USGS	06730200	2018-02-18	5.33	A
USGS	06730200	2018-02-19	24.0	A
USGS	06730200	2018-02-20	43.5	A
USGS	06730200	2018-02-21	49.2	A
USGS	06730200	2018-02-22	59.6	A
USGS	06730200	2018-02-23	66.0	A
USGS	06730200	2018-02-24	79.8	A
USGS	06730200	2018-02-25	74.4	A
USGS	06730200	2018-02-26	75.1	A
USGS	06730200	2018-02-27	63.8	A
USGS	06730200	2018-02-28	43.6	A
USGS	06730200	2018-03-01	39.9	A
USGS	06730200	2018-03-02	39.1	A
USGS	06730200	2018-03-03	39.7	A
USGS	06730200	2018-03-04	38.5	A
USGS	06730200	2018-03-05	36.8	A
USGS	06730200	2018-03-06	29.2	A
USGS	06730200	2018-03-07	9.61	A
USGS	06730200	2018-03-08	20.3	A
USGS	06730200	2018-03-09	42.4	A
USGS	06730200	2018-03-10	38.5	A
USGS	06730200	2018-03-11	37.9	A
USGS	06730200	2018-03-12	38.8	A
USGS	06730200	2018-03-13	39.4	A
USGS	06730200	2018-03-14	39.1	A
USGS	06730200	2018-03-15	41.4	A
USGS	06730200	2018-03-16	46.4	A
USGS	06730200	2018-03-17	39.5	A
USGS	06730200	2018-03-18	55.2	A
USGS	06730200	2018-03-19	67.1	A
USGS	06730200	2018-03-20	44.4	A
USGS	06730200	2018-03-21	25.6	A
USGS	06730200	2018-03-22	7.98	A
USGS	06730200	2018-03-23	16.1	A
USGS	06730200	2018-03-24	41.6	A
USGS	06730200	2018-03-25	38.9	A
USGS	06730200	2018-03-26	49.6	A
USGS	06730200	2018-03-27	77.4	A
USGS	06730200	2018-03-28	67.7	A
USGS	06730200	2018-03-29	69.7	A
USGS	06730200	2018-03-30	50.0	A
USGS	06730200	2018-03-31	38.0	A
USGS	06730200	2018-04-01	33.9	A
USGS	06730200	2018-04-02	30.4	A
USGS	06730200	2018-04-03	20.9	A
USGS	06730200	2018-04-04	11.6	A
USGS	06730200	2018-04-05	10.7	A
USGS	06730200	2018-04-06	19.7	A
USGS	06730200	2018-04-07	21.9	A
USGS	06730200	2018-04-08	16.9	A
USGS	06730200	2018-04-09	18.4	A
USGS	06730200	2018-04-10	11.2	A
USGS	06730200	2018-04-11	9.15	A
USGS	06730200	2018-04-12	9.63	A
USGS	06730200	2018-04-13	8.74	A
USGS	06730200	2018-04-14	7.05	A
USGS	06730200	2018-04-15	7.62	A
USGS	06730200	2018-04-16	7.60	A
USGS	06730200	2018-04-17	7.41	A
USGS	06730200	2018-04-18	6.87	A
USGS	06730200	2018-04-19	6.11	A
USGS	06730200	2018-04-20	6.78	A
USGS	06730200	2018-04-21	24.7	A
USGS	06730200	2018-04-22	12.1	A
USGS	06730200	2018-04-23	11.1	A
USGS	06730200	2018-04-24	37.9	A
USGS	06730200	2018-04-25	24.7	A
USGS	06730200	2018-04-26	21.4	A
USGS	06730200	2018-04-27	18.7	A
USGS	06730200	2018-04-28	16.7	A
USGS	06730200	2018-04-29	18.9	A
USGS	06730200	2018-04-30	25.2	A
USGS	06730200	2018-05-01	50.1	A
USGS	06730200	2018-05-02	86.8	A
USGS	06730200	2018-05-03	250	A
USGS	06730200	2018-05-04	136	A
USGS	06730200	2018-05-05	110	A
USGS	06730200	2018-05-06	93.2	A
USGS	06730200	2018-05-07	91.5	A
USGS	06730200	2018-05-08	93.1	A
USGS	06730200	2018-05-09	114	A
USGS	06730200	2018-05-10	147	A
USGS	06730200	2018-05-11	215	A
USGS	06730200	2018-05-12	312	A
USGS	06730200	2018-05-13	384	A
USGS	06730200	2018-05-14	407	A
USGS	06730200	2018-05-15	261	A
USGS	06730200	2018-05-16	139	A
USGS	06730200	2018-05-17	132	A
USGS	06730200	2018-05-18	316	A
USGS	06730200	2018-05-19	307	A
USGS	06730200	2018-05-20	280	A
USGS	06730200	2018-05-21	223	A
USGS	06730200	2018-05-22	202	A
USGS	06730200	2018-05-23	269	A
USGS	06730200	2018-05-24	283	A
USGS	06730200	2018-05-25	303	A
USGS	06730200	2018-05-26	320	A
USGS	06730200	2018-05-27	314	A
USGS	06730200	2018-05-28	340	A
USGS	06730200	2018-05-29	289	A
USGS	06730200	2018-05-30	296	A
USGS	06730200	2018-05-31	350	A
USGS	06730200	2018-06-01	359	A
USGS	06730200	2018-06-02	314	A
USGS	06730200	2018-06-03	284	A
USGS	06730200	2018-06-04	250	A
USGS	06730200	2018-06-05	280	A
USGS	06730200	2018-06-06	259	A
USGS	06730200	2018-06-07	233	A
USGS	06730200	2018-06-08	265	A
USGS	06730200	2018-06-09	236	A
USGS	06730200	2018-06-10	231	A
USGS	06730200	2018-06-11	237	A
USGS	06730200	2018-06-12	201	A
USGS	06730200	2018-06-13	182	A
USGS	06730200	2018-06-14	182	A
USGS	06730200	2018-06-15	165	A
USGS	06730200	2018-06-16	190	A
USGS	06730200	2018-06-17	224	A
USGS	06730200	2018-06-18	593	A
USGS	06730200	2018-06-19	452	A
USGS	06730200	2018-06-20	323	A
USGS	06730200	2018-06-21	233	A
USGS	06730200	2018-06-22	204	A
USGS	06730200	2018-06-23	169	A
USGS	06730200	2018-06-24	145	A
USGS	06730200	2018-06-25	117	A
USGS	06730200	2018-06-26	85.1	A
USGS	06730200	2018-06-27	86.0	A
USGS	06730200	2018-06-28	89.3	A
USGS	06730200	2018-06-29	80.2	A
USGS	06730200	2018-06-30	76.1	A
USGS	06730200	2018-07-01	75.2	A
USGS	06730200	2018-07-02	61.1	A
USGS	06730200	2018-07-03	38.5	A
USGS	06730200	2018-07-04	38.9	A
USGS	06730200	2018-07-05	61.8	A
USGS	06730200	2018-07-06	85.4	A
USGS	06730200	2018-07-07	106	A
USGS	06730200	2018-07-08	131	A
USGS	06730200	2018-07-09	138	A
USGS	06730200	2018-07-10	140	A
USGS	06730200	2018-07-11	141	A
USGS	06730200	2018-07-12	142	A
USGS	06730200	2018-07-13	137	A
USGS	06730200	2018-07-14	124	A
USGS	06730200	2018-07-15	125	A
USGS	06730200	2018-07-16	111	A
USGS	06730200	2018-07-17	108	A
USGS	06730200	2018-07-18	100	A
USGS	06730200	2018-07-19	81.2	A
USGS	06730200	2018-07-20	63.9	A
USGS	06730200	2018-07-21	73.2	A
USGS	06730200	2018-07-22	80.4	A
USGS	06730200	2018-07-23	118	A
USGS	06730200	2018-07-24	119	A
USGS	06730200	2018-07-25	110	A
USGS	06730200	2018-07-26	104	A
USGS	06730200	2018-07-27	74.2	A
USGS	06730200	2018-07-28	62.7	A
USGS	06730200	2018-07-29	63.2	A
USGS	06730200	2018-07-30	61.4	A
USGS	06730200	2018-07-31	52.7	A
USGS	06730200	2018-08-01	42.4	A
USGS	06730200	2018-08-02	49.1	A
USGS	06730200	2018-08-03	48.9	A
USGS	06730200	2018-08-04	48.5	A
USGS	06730200	2018-08-05	53.1	A
USGS	06730200	2018-08-06	59.0	A
USGS	06730200	2018-08-07	57.6	A
USGS	06730200	2018-08-08	51.3	A
USGS	06730200	2018-08-09	43.5	A
USGS	06730200	2018-08-10	42.4	A
USGS	06730200	2018-08-11	48.3	A
USGS	06730200	2018-08-12	71.0	A
USGS	06730200	2018-08-13	98.5	A
USGS	06730200	2018-08-14	119	A
USGS	06730200	2018-08-15	128	A
USGS	06730200	2018-08-16	125	A
USGS	06730200	2018-08-17	118	A
USGS	06730200	2018-08-18	99.8	A
USGS	06730200	2018-08-19	83.3	A
USGS	06730200	2018-08-20	64.5	A
USGS	06730200	2018-08-21	58.5	A
USGS	06730200	2018-08-22	62.1	A
USGS	06730200	2018-08-23	60.7	A
USGS	06730200	2018-08-24	57.7	A
USGS	06730200	2018-08-25	55.4	A
USGS	06730200	2018-08-26	48.9	A
USGS	06730200	2018-08-27	46.1	A
USGS	06730200	2018-08-28	64.0	A
USGS	06730200	2018-08-29	89.5	A
USGS	06730200	2018-08-30	99.3	A
USGS	06730200	2018-08-31	91.6	A
USGS	06730200	2018-09-01	79.1	A
USGS	06730200	2018-09-02	78.7	A
USGS	06730200	2018-09-03	78.4	A
USGS	06730200	2018-09-04	78.4	A
USGS	06730200	2018-09-05	132	A
USGS	06730200	2018-09-06	98.7	A
USGS	06730200	2018-09-07	85.6	A
USGS	06730200	2018-09-08	61.4	A
USGS	06730200	2018-09-09	40.1	A
USGS	06730200	2018-09-10	36.0	A
USGS	06730200	2018-09-11	33.1	A
USGS	06730200	2018-09-12	37.1	A
USGS	06730200	2018-09-13	36.9	A
USGS	06730200	2018-09-14	21.3	A
USGS	06730200	2018-09-15	25.0	A
USGS	06730200	2018-09-16	26.5	A
USGS	06730200	2018-09-17	29.7	A
USGS	06730200	2018-09-18	31.4	A
USGS	06730200	2018-09-19	31.2	A
USGS	06730200	2018-09-20	31.4	A
USGS	06730200	2018-09-21	30.4	A
USGS	06730200	2018-09-22	32.3	A
USGS	06730200	2018-09-23	32.1	A
USGS	06730200	2018-09-24	31.9	A
USGS	06730200	2018-09-25	32.4	A
USGS	06730200	2018-09-26	35.7	A
USGS	06730200	2018-09-27	36.3	A
USGS	06730200	2018-09-28	36.5	A
USGS	06730200	2018-09-29	36.8	A
USGS	06730200	2018-09-30	35.5	A
USGS	06730200	2018-10-01	34.8	A
USGS	06730200	2018-10-02	33.0	A
USGS	06730200	2018-10-03	28.9	A
USGS	06730200	2018-10-04	28.9	A
USGS	06730200	2018-10-05	29.3	A
USGS	06730200	2018-10-06	32.0	A
USGS	06730200	2018-10-07	30.7	A
USGS	06730200	2018-10-08	54.2	A
USGS	06730200	2018-10-09	36.7	A
USGS	06730200	2018-10-10	39.0	A
USGS	06730200	2018-10-11	29.9	A
USGS	06730200	2018-10-12	25.7	A
USGS	06730200	2018-10-13	23.4	A
USGS	06730200	2018-10-14	38.4	A
USGS	06730200	2018-10-15	29.3	A
USGS	06730200	2018-10-16	42.4	A
USGS	06730200	2018-10-17	49.1	A
USGS	06730200	2018-10-18	71.4	A
USGS	06730200	2018-10-19	76.2	A
USGS	06730200	2018-10-20	73.1	A
USGS	06730200	2018-10-21	63.7	A
USGS	06730200	2018-10-22	63.7	A
USGS	06730200	2018-10-23	62.0	A
USGS	06730200	2018-10-24	53.6	A
USGS	06730200	2018-10-25	37.0	A
USGS	06730200	2018-10-26	37.2	A
USGS	06730200	2018-10-27	38.9	A
USGS	06730200	2018-10-28	42.3	A
USGS	06730200	2018-10-29	39.0	A
USGS	06730200	2018-10-30	34.0	A
USGS	06730200	2018-10-31	39.5	A
USGS	06730200	2018-11-01	28.9	A
USGS	06730200	2018-11-02	26.5	A
USGS	06730200	2018-11-03	15.6	A
USGS	06730200	2018-11-04	11.8	A
USGS	06730200	2018-11-05	11.1	A
USGS	06730200	2018-11-06	10.3	A
USGS	06730200	2018-11-07	10.2	A
USGS	06730200	2018-11-08	10.2	A
USGS	06730200	2018-11-09	8.57	A
USGS	06730200	2018-11-10	8.27	A
USGS	06730200	2018-11-11	14.7	A
USGS	06730200	2018-11-12	14.4	A
USGS	06730200	2018-11-13	11.8	A
USGS	06730200	2018-11-14	13.9	A
USGS	06730200	2018-11-15	13.9	A
USGS	06730200	2018-11-16	12.4	A
USGS	06730200	2018-11-17	16.5	A
USGS	06730200	2018-11-18	13.3	A
USGS	06730200	2018-11-19	11.7	A
USGS	06730200	2018-11-20	10.7	A
USGS	06730200	2018-11-21	10.3	A
USGS	06730200	2018-11-22	10.4	A
USGS	06730200	2018-11-23	10.3	A
USGS	06730200	2018-11-24	11.9	A
USGS	06730200	2018-11-25	20.5	A
USGS	06730200	2018-11-26	15.9	A
USGS	06730200	2018-11-27	26.5	A
USGS	06730200	2018-11-28	27.4	A
USGS	06730200	2018-11-29	25.1	A
USGS	06730200	2018-11-30	24.0	A
USGS	06730200	2018-12-01	23.8	A
USGS	06730200	2018-12-02	12.7	A
USGS	06730200	2018-12-03	11.8	A
USGS	06730200	2018-12-04	15.8	A
USGS	06730200	2018-12-05	13.3	A
USGS	06730200	2018-12-06	16.8	A
USGS	06730200	2018-12-07	19.8	A
USGS	06730200	2018-12-08	16.2	A
USGS	06730200	2018-12-09	16.2	A
USGS	06730200	2018-12-10	14.6	A
USGS	06730200	2018-12-11	16.5	A
USGS	06730200	2018-12-12	15.9	A
USGS	06730200	2018-12-13	15.2	A
USGS	06730200	2018-12-14	13.7	A
USGS	06730200	2018-12-15	15.3	A
USGS	06730200	2018-12-16	15.4	A
USGS	06730200	2018-12-17	15.2	A
USGS	06730200	2018-12-18	15.6	A
USGS	06730200	2018-12-19	15.2	A
USGS	06730200	2018-12-20	14.9	A
USGS	06730200	2018-12-21	15.2	A
USGS	06730200	2018-12-22	15.6	A
USGS	06730200	2018-12-23	13.9	A
USGS	06730200	2018-12-24	14.2	A
USGS	06730200	2018-12-25	15.6	A
USGS	06730200	2018-12-26	13.6	A
USGS	06730200	2018-12-27	15.0	A
USGS	06730200	2018-12-28	11.9	A:e
USGS	06730200	2018-12-29	7.28	A:e
USGS	06730200	2018-12-30	13.9	A:e
USGS	06730200	2018-12-31	13.8	A:e
USGS	06730200	2019-01-01	12.5	A:e
USGS	06730200	2019-01-02	14.9	A:e
USGS	06730200	2019-01-03	16.3	A:e
USGS	06730200	2019-01-04	15.8	A
USGS	06730200	2019-01-05	15.6	A
USGS	06730200	2019-01-06	16.0	A
USGS	06730200	2019-01-07	15.7	A
USGS	06730200	2019-01-08	13.8	A
USGS	06730200	2019-01-09	7.83	A
USGS	06730200	2019-01-10	8.30	A
USGS	06730200	2019-01-11	25.0	A
USGS	06730200	2019-01-12	21.4	A
USGS	06730200	2019-01-13	13.2	A
USGS	06730200	2019-01-14	14.3	A
USGS	06730200	2019-01-15	12.8	A
USGS	06730200	2019-01-16	11.3	A
USGS	06730200	2019-01-17	8.46	A
USGS	06730200	2019-01-18	12.0	A
USGS	06730200	2019-01-19	11.0	A
USGS	06730200	2019-01-20	9.82	A
USGS	06730200	2019-01-21	9.77	A
USGS	06730200	2019-01-22	10.5	A
USGS	06730200	2019-01-23	12.0	A
USGS	06730200	2019-01-24	8.86	A
USGS	06730200	2019-01-25	13.4	A
USGS	06730200	2019-01-26	12.0	A
USGS	06730200	2019-01-27	10.9	A
USGS	06730200	2019-01-28	11.7	A
USGS	06730200	2019-01-29	12.0	A
USGS	06730200	2019-01-30	13.9	A
USGS	06730200	2019-01-31	11.0	A
USGS	06730200	2019-02-01	10.6	A
USGS	06730200	2019-02-02	10.7	A
USGS	06730200	2019-02-03	10.9	A
USGS	06730200	2019-02-04	11.6	A
USGS	06730200	2019-02-05	11.8	A
USGS	06730200	2019-02-06	9.57	A
USGS	06730200	2019-02-07	8.57	A:e
USGS	06730200	2019-02-08	11.2	A:e
USGS	06730200	2019-02-09	13.5	A:e
USGS	06730200	2019-02-10	12.3	A
USGS	06730200	2019-02-11	11.1	A:e
USGS	06730200	2019-02-12	8.98	A
USGS	06730200	2019-02-13	9.10	A
USGS	06730200	2019-02-14	10.0	A
USGS	06730200	2019-02-15	10.3	A
USGS	06730200	2019-02-16	10.6	A
USGS	06730200	2019-02-17	9.92	A
USGS	06730200	2019-02-18	9.38	A
USGS	06730200	2019-02-19	9.20	A:e
USGS	06730200	2019-02-20	9.38	A:e
USGS	06730200	2019-02-21	10.2	A
USGS	06730200	2019-02-22	7.51	A
USGS	06730200	2019-02-23	8.49	A
USGS	06730200	2019-02-24	9.98	A
USGS	06730200	2019-02-25	9.27	A
USGS	06730200	2019-02-26	6.61	A
USGS	06730200	2019-02-27	8.26	A
USGS	06730200	2019-02-28	9.44	A
USGS	06730200	2019-03-01	7.61	A
USGS	06730200	2019-03-02	7.85	A
USGS	06730200	2019-03-03	6.17	A
USGS	06730200	2019-03-04	7.65	A:e
USGS	06730200	2019-03-05	11.6	A:e
USGS	06730200	2019-03-06	12.5	A:e
USGS	06730200	2019-03-07	19.0	A
USGS	06730200	2019-03-08	19.8	A
USGS	06730200	2019-03-09	19.9	A
USGS	06730200	2019-03-10	15.2	A
USGS	06730200	2019-03-11	13.4	A
USGS	06730200	2019-03-12	10.8	A
USGS	06730200	2019-03-13	101	A
USGS	06730200	2019-03-14	36.9	A:e
USGS	06730200	2019-03-15	25.7	A:e
USGS	06730200	2019-03-16	25.3	A
USGS	06730200	2019-03-17	24.5	A
USGS	06730200	2019-03-18	21.3	A
USGS	06730200	2019-03-19	11.5	A
USGS	06730200	2019-03-20	8.76	A
USGS	06730200	2019-03-21	10.1	A
USGS	06730200	2019-03-22	11.0	A
USGS	06730200	2019-03-23	14.6	A
USGS	06730200	2019-03-24	12.7	A
USGS	06730200	2019-03-25	11.4	A
USGS	06730200	2019-03-26	12.7	A
USGS	06730200	2019-03-27	16.2	A
USGS	06730200	2019-03-28	29.0	A
USGS	06730200	2019-03-29	23.9	A
USGS	06730200	2019-03-30	28.8	A
USGS	06730200	2019-03-31	16.5	A
USGS	06730200	2019-04-01	13.3	A
USGS	06730200	2019-04-02	9.74	A
USGS	06730200	2019-04-03	9.84	A
USGS	06730200	2019-04-04	10.1	A
USGS	06730200	2019-04-05	11.3	A
USGS	06730200	2019-04-06	10.2	A
USGS	06730200	2019-04-07	8.75	A
USGS	06730200	2019-04-08	9.76	A
USGS	06730200	2019-04-09	9.19	A
USGS	06730200	2019-04-10	27.3	A
USGS	06730200	2019-04-11	27.4	A
USGS	06730200	2019-04-12	17.7	A
USGS	06730200	2019-04-13	15.4	A
USGS	06730200	2019-04-14	12.1	A
USGS	06730200	2019-04-15	16.3	A
USGS	06730200	2019-04-16	16.0	A
USGS	06730200	2019-04-17	17.0	A
USGS	06730200	2019-04-18	16.6	A
USGS	06730200	2019-04-19	16.6	A
USGS	06730200	2019-04-20	18.4	A
USGS	06730200	2019-04-21	24.9	A
USGS	06730200	2019-04-22	30.3	A
USGS	06730200	2019-04-23	21.4	A
USGS	06730200	2019-04-24	26.6	A
USGS	06730200	2019-04-25	35.7	A
USGS	06730200	2019-04-26	37.6	A
USGS	06730200	2019-04-27	43.2	A
USGS	06730200	2019-04-28	43.3	A
USGS	06730200	2019-04-29	58.0	A
USGS	06730200	2019-04-30	86.2	A
USGS	06730200	2019-05-01	116	A
USGS	06730200	2019-05-02	104	A
USGS	06730200	2019-05-03	96.6	A
USGS	06730200	2019-05-04	90.6	A
USGS	06730200	2019-05-05	84.3	A
USGS	06730200	2019-05-06	62.2	A
USGS	06730200	2019-05-07	72.6	A
USGS	06730200	2019-05-08	84.5	A
USGS	06730200	2019-05-09	110	A
USGS	06730200	2019-05-10	85.3	A
USGS	06730200	2019-05-11	91.7	A
USGS	06730200	2019-05-12	103	A
USGS	06730200	2019-05-13	106	A
USGS	06730200	2019-05-14	94.7	A
USGS	06730200	2019-05-15	85.3	A
USGS	06730200	2019-05-16	110	A
USGS	06730200	2019-05-17	135	A
USGS	06730200	2019-05-18	129	A
USGS	06730200	2019-05-19	106	A
USGS	06730200	2019-05-20	110	A
USGS	06730200	2019-05-21	173	A
USGS	06730200	2019-05-22	107	A
USGS	06730200	2019-05-23	72.3	A
USGS	06730200	2019-05-24	59.4	A
USGS	06730200	2019-05-25	65.3	A
USGS	06730200	2019-05-26	66.1	A
USGS	06730200	2019-05-27	71.4	A
USGS	06730200	2019-05-28	94.3	A
USGS	06730200	2019-05-29	72.9	A
USGS	06730200	2019-05-30	50.2	A
USGS	06730200	2019-05-31	45.6	A
USGS	06730200	2019-06-01	55.9	A
USGS	06730200	2019-06-02	53.2	A
USGS	06730200	2019-06-03	49.1	A
USGS	06730200	2019-06-04	65.5	A
USGS	06730200	2019-06-05	110	A
USGS	06730200	2019-06-06	159	A
USGS	06730200	2019-06-07	185	A
USGS	06730200	2019-06-08	306	A
USGS	06730200	2019-06-09	364	A
USGS	06730200	2019-06-10	274	A
USGS	06730200	2019-06-11	224	A
USGS	06730200	2019-06-12	201	A
USGS	06730200	2019-06-13	218	A
USGS	06730200	2019-06-14	271	A
USGS	06730200	2019-06-15	281	A
USGS	06730200	2019-06-16	263	A
USGS	06730200	2019-06-17	363	A
USGS	06730200	2019-06-18	340	A
USGS	06730200	2019-06-19	428	A
USGS	06730200	2019-06-20	496	A
USGS	06730200	2019-06-21	473	A
USGS	06730200	2019-06-22	567	A
USGS	06730200	2019-06-23	407	A
USGS	06730200	2019-06-24	302	A
USGS	06730200	2019-06-25	233	A
USGS	06730200	2019-06-26	239	A
USGS	06730200	2019-06-27	264	A
USGS	06730200	2019-06-28	306	A
USGS	06730200	2019-06-29	370	A
USGS	06730200	2019-06-30	389	A
USGS	06730200	2019-07-01	544	A
USGS	06730200	2019-07-02	682	A
USGS	06730200	2019-07-03	508	A
USGS	06730200	2019-07-04	422	A
USGS	06730200	2019-07-05	425	A
USGS	06730200	2019-07-06	394	A
USGS	06730200	2019-07-07	352	A
USGS	06730200	2019-07-08	328	A
USGS	06730200	2019-07-09	312	A
USGS	06730200	2019-07-10	261	A
USGS	06730200	2019-07-11	248	A
USGS	06730200	2019-07-12	254	A
USGS	06730200	2019-07-13	237	A
USGS	06730200	2019-07-14	215	A
USGS	06730200	2019-07-15	206	A
USGS	06730200	2019-07-16	211	A
USGS	06730200	2019-07-17	180	A
USGS	06730200	2019-07-18	168	A
USGS	06730200	2019-07-19	138	A
USGS	06730200	2019-07-20	127	A
USGS	06730200	2019-07-21	130	A
USGS	06730200	2019-07-22	132	A
USGS	06730200	2019-07-23	132	A
USGS	06730200	2019-07-24	104	A
USGS	06730200	2019-07-25	97.5	A
USGS	06730200	2019-07-26	85.9	A
USGS	06730200	2019-07-27	69.5	A
USGS	06730200	2019-07-28	67.9	A
USGS	06730200	2019-07-29	66.2	A
USGS	06730200	2019-07-30	65.3	A
USGS	06730200	2019-07-31	67.0	A
USGS	06730200	2019-08-01	77.6	A
USGS	06730200	2019-08-02	75.1	A
USGS	06730200	2019-08-03	60.2	A
USGS	06730200	2019-08-04	62.7	A
USGS	06730200	2019-08-05	61.4	A
USGS	06730200	2019-08-06	62.3	A
USGS	06730200	2019-08-07	63.9	A
USGS	06730200	2019-08-08	76.7	A
USGS	06730200	2019-08-09	78.9	A
USGS	06730200	2019-08-10	67.8	A
USGS	06730200	2019-08-11	69.5	A
USGS	06730200	2019-08-12	77.9	A
USGS	06730200	2019-08-13	73.7	A
USGS	06730200	2019-08-14	81.9	A
USGS	06730200	2019-08-15	81.0	A
USGS	06730200	2019-08-16	78.8	A
USGS	06730200	2019-08-17	78.9	A
USGS	06730200	2019-08-18	73.8	A
USGS	06730200	2019-08-19	71.3	A
USGS	06730200	2019-08-20	66.2	A
USGS	06730200	2019-08-21	66.1	A
USGS	06730200	2019-08-22	69.4	A
USGS	06730200	2019-08-23	76.5	A
USGS	06730200	2019-08-24	96.5	A
USGS	06730200	2019-08-25	91.2	A
USGS	06730200	2019-08-26	93.8	A
USGS	06730200	2019-08-27	97.7	A
USGS	06730200	2019-08-28	95.7	A
USGS	06730200	2019-08-29	104	A
USGS	06730200	2019-08-30	107	A
USGS	06730200	2019-08-31	108	A
USGS	06730200	2019-09-01	119	A
USGS	06730200	2019-09-02	126	A
USGS	06730200	2019-09-03	143	A
USGS	06730200	2019-09-04	142	A
USGS	06730200	2019-09-05	143	A
USGS	06730200	2019-09-06	140	A
USGS	06730200	2019-09-07	134	A
USGS	06730200	2019-09-08	109	A
USGS	06730200	2019-09-09	79.7	A
USGS	06730200	2019-09-10	68.3	A
USGS	06730200	2019-09-11	61.6	A
USGS	06730200	2019-09-12	58.5	A
USGS	06730200	2019-09-13	55.2	A
USGS	06730200	2019-09-14	57.9	A
USGS	06730200	2019-09-15	52.3	A
USGS	06730200	2019-09-16	48.9	A
USGS	06730200	2019-09-17	40.2	A
USGS	06730200	2019-09-18	37.2	A
USGS	06730200	2019-09-19	35.0	A
USGS	06730200	2019-09-20	31.0	A
USGS	06730200	2019-09-21	29.5	A
USGS	06730200	2019-09-22	22.8	A
USGS	06730200	2019-09-23	26.1	A
USGS	06730200	2019-09-24	22.4	A
USGS	06730200	2019-09-25	20.0	A
USGS	06730200	2019-09-26	19.8	A
USGS	06730200	2019-09-27	18.8	A
USGS	06730200	2019-09-28	26.1	A
USGS	06730200	2019-09-29	22.8	A
USGS	06730200	2019-09-30	19.9	A
USGS	06730200	2019-10-01	27.5	A
USGS	06730200	2019-10-02	31.8	A
USGS	06730200	2019-10-03	23.0	A
USGS	06730200	2019-10-04	22.8	A
USGS	06730200	2019-10-05	21.0	A
USGS	06730200	2019-10-06	22.1	A
USGS	06730200	2019-10-07	23.1	A
USGS	06730200	2019-10-08	19.6	A
